,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,TID,circ,diam,distance,angle,height,BasalArea,angle_rad,angle_deg,height_ft,height_in
0,0,2022-05-12 23:03:18.691,37.38492886784021,-80.10038538154066,B19C9067-1ED9-4EF0-A10B-956A1248B27E,2.8028655943908087,144.82011006573055,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD68AC265-E3BC-4F2B-A84D-9AEB43C8BC70.png?alt=media&token=517aadbd-f772-4a1f-b635-f543c995d06b,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F77139766-FD6F-4429-BD3C-9640A1E7DB10.png?alt=media&token=f83f8438-25d7-4d25-b7bf-a11841f8e210,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A1,10.75,3.42183127647575,13.5,64.0,,,0.5693131911006619,32.61924307119283,14.015000000000002,168.18000000000004
1,0,2022-05-12 23:04:46.039,37.384884111755504,-80.10037820454785,07CF439E-1A1A-4567-AFB7-B8AD5AB25574,1.8089643026900104,106.60243785287452,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F82DDCB72-1FD2-4DB0-AC42-F98966C73859.png?alt=media&token=9f300e4e-55d1-4337-a713-f979c374d70e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F28FF0D5D-4429-4B65-87CA-55980283DCCF.png?alt=media&token=72970fb4-6e30-434d-a9f1-4988402e3cd5,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A2,7.25,2.3077466748324826,8.0,43.0,,,0.40609805831761564,23.26770481005695,8.815,105.78
2,0,2022-05-12 23:06:50.887,37.38488207039703,-80.10034649239785,682F1558-871E-419D-9070-6F789DC375B0,0.8408178934666116,50.069117170619215,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2D191142-AFD5-4DB0-AD18-AB12A1595351.png?alt=media&token=cabb1313-c6d2-4352-a48f-f5edf63e5180,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDA9D5B78-61EE-43E2-92CD-6BF073543640.png?alt=media&token=4e8afe29-e4dd-4af2-9012-c62274f8c08b,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A3,4.25,1.3528170162811104,,,53.0,,,,,53.0
3,0,2022-05-12 23:09:02.046,37.38468234896416,-80.10040255270907,6EFECC85-B84C-4A1F-9D4A-54219A8FB1A8,0.6930093009640852,78.00844710642897,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F0BCCF8FD-DCD7-4DC7-A048-3FB8C597053C.png?alt=media&token=65868927-cb51-409d-a282-6c8ee1514b47,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F722B706C-6C5A-4E28-9BE9-C7A1AB727718.png?alt=media&token=ff4d79ea-7a84-4beb-825a-8c1dd2ee01ef,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A4,3.0,0.954929658551372,,,81.0,,,,,81.0
4,0,2022-05-12 23:10:38.393,37.3848461683055,-80.10032156689729,AD166740-8B22-4CEE-8860-F218EC71AA0A,1.0651693950722536,79.26965323020154,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF8F1B4D2-7EF0-4005-952E-2F20C8DDC24A.png?alt=media&token=ab571ad4-ee35-4e23-8cd2-8cddd67c3649,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE2EE702A-3AA2-4B74-8AEB-F69138762AEB.png?alt=media&token=1a4aea96-f76d-4418-bd69-da6139f6a191,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A5,2.75,0.8753521870054244,4.0,21.0,,,0.206992194219821,11.859779120947978,6.215,74.58
5,0,2022-05-12 23:11:57.280,37.38479881550873,-80.10030909448871,E2904A05-3E1F-480D-BFD7-C644E2DDF902,1.1155383265393926,83.7795471581887,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F71F13D87-B800-4F04-BDE7-6F9FBA7CEE89.png?alt=media&token=83788ecb-da9a-452c-b745-4eb7756334c1,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F536823B4-176B-4A1D-AD09-A7BC481A9998.png?alt=media&token=8414a2ed-3e2a-453f-b811-2a405ca0b3bb,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A6,3.5,1.1140846016432675,5.0,25.0,,,0.24497866312686414,14.036243467926479,6.625,79.5
6,0,2022-05-12 23:16:05.804,37.38477052658553,-80.10029920384297,D1E8680F-0D92-45A7-8088-3FB2B816E88A,3.7139935756292872,157.62385420911895,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA77300BF-7804-48CA-8FCB-1211CC56CB6A.png?alt=media&token=f1bedc2a-6eec-464a-9145-8949fd27c8d5,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F00E6466B-FA1A-44AD-943E-22550C55A396.png?alt=media&token=470c73ab-f738-4905-b1df-d9c1a04ce207,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A7,13.5,4.297183463481174,13.0,62.0,,,0.5549957273385867,31.79891282429442,13.434999999999999,161.21999999999997
7,0,2022-05-12 23:19:21.594,37.38477576420143,-80.10027095753875,A8E61A37-7C33-4587-9951-72CEC44CB45F,2.468541323199985,147.69354204493246,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F189024EF-3BF2-4DC9-8B1E-9508848AC30D.png?alt=media&token=93756ce9-0771-49d7-ab6f-c111a94cfd4e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8550A758-987B-4AEE-8A86-4E1F7662030A.png?alt=media&token=238aa82b-42f7-49c1-acb6-7b564b6c1308,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A8,8.75,2.7852115041081684,10.0,75.0,,,0.6435011087932844,36.86989764584402,12.875,154.5
8,0,2022-05-12 23:20:39.964,37.38472220491387,-80.10024765513846,831D642C-CE44-439A-89C1-DDB51A0C46E3,1.2642676084060367,88.85498121967466,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F808691DD-A52A-4B51-8C5F-2428EEE48A29.png?alt=media&token=512348a0-0818-41b8-af7a-70a4e2d0c588,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD05B8612-DEA5-4238-8558-0994019DB4B0.png?alt=media&token=940e60c8-5de4-4b21-9a4a-334fe087f9d5,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A9,4.75,1.5119719593730057,7.0,21.0,,,0.206992194219821,11.859779120947978,6.845,82.14
9,0,2022-05-12 23:22:27.368,37.38469731066146,-80.10025746196517,B6FD47A6-6814-41AB-B238-48620DC28793,0.4764915055294675,67.70776012751061,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5748D3EB-2E27-4B03-862C-C0E55211EB7B.png?alt=media&token=a2d330be-fecd-472f-9c05-3e5e1b4dbafd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9D61127D-3BE4-4D7B-B3AA-57A54ADF1D1B.png?alt=media&token=bf5b8c39-540a-4f07-b6c6-34ab20591144,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A10,2.25,0.716197243913529,,,69.5,,,,,69.5
10,0,2022-05-12 23:24:49.631,37.3846886773012,-80.10023893795916,B167BA40-3041-4C54-8D69-C75EF9BBEE69,1.712218073644037,93.6931137024887,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFF6CE105-4F9D-45B3-BDF6-53AA6A0FB7DA.png?alt=media&token=de4ed3ba-2c11-4c03-8394-12bd08cbfe58,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD3E83592-D7BC-488D-9DA1-1C080C331FA9.png?alt=media&token=b15cd366-b0f7-4e2b-98f2-2e2c67503e0d,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A11,4.75,1.5119719593730057,10.0,27.0,,,0.26371183446226615,15.109575122340466,8.075000000000001,96.9
11,0,2022-05-12 23:26:15.001,37.38465326941471,-80.10022259696096,4E60B5C9-2CC1-4EB3-A8E4-5EC0810D1A11,1.4568233173193894,98.20189063004622,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F93A5C4BF-3A2C-4524-BF70-2B8D81487A76.png?alt=media&token=3331f88a-ed11-4376-a740-6e963b1f7ebb,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7F2FDF84-4B68-496B-A94A-3AE1D4E83855.png?alt=media&token=72c5eaa9-5e21-4239-874f-870e6ff6a84f,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A12,5.75,1.8302818455567964,10.0,35.0,,,0.3366748193867272,19.290046219188735,8.875,106.5
12,0,2022-05-12 23:28:05.527,37.38464391793812,-80.10030716665098,92526F73-D28B-4446-9A4C-E1D7185CF136,1.1411436107449644,98.78733026699757,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F95D66E32-3200-4109-817C-16C5AA9C89A8.png?alt=media&token=a9c4a80f-9e36-4c24-a707-71631d80a277,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1E43AC00-8B7D-4C46-AAA2-74543E09EDE3.png?alt=media&token=f15baa71-bfa3-4381-aae5-9681ab81c1f2,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A13,4.5,1.432394487827058,8.0,27.0,,,0.26371183446226615,15.109575122340466,7.535,90.42
13,0,2022-05-12 23:29:17.497,37.384608881583,-80.10018395267436,856D3F1B-67CA-4ED9-8104-109A957F8791,0.821215973243,83.01458959504376,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4989CEF4-1FF7-4A18-ADEF-DCB67907D1AC.png?alt=media&token=992adb79-a2a5-45bf-92de-5ae3744d8ae2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F79816107-3354-4C46-91DB-24AE5CA8E5E0.png?alt=media&token=e8e02d49-1094-4f05-b5c0-7ef5b32f758e,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A14,3.5,1.1140846016432675,,,86.0,,,,,86.0
14,0,2022-05-12 23:31:20.404,37.384612318163306,-80.1001600642503,ABE71C1B-F80E-4CE6-8543-2B8010F66384,1.5946348586420376,108.17957675363137,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7C29CF86-F054-4338-B6D8-F93C5C29842E.png?alt=media&token=3b7a05e3-0198-441a-8daf-6be29afb24e3,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBB947672-71A9-454B-AADC-E0396EA5E9B5.png?alt=media&token=0ac69db2-5441-4646-8ee3-fffe4da688d5,BDB47999-95D1-4967-BDC4-6A4D43138D5F,A15,5.5,1.7507043740108488,9.0,29.0,,,0.2822574219814911,16.17215901578255,7.984999999999999,95.82
